0.02664	-0.99234	-0.07992	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.01998	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.05994	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.01998	-0.999	-0.07326	0	-1	0
0.01998	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.01998	-0.98568	-0.0666	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.03996	-0.98568	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.05328	-0.99234	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.01998	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.0333	-0.98568	-0.05994	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.05994	0	-1	0
0.0333	-0.97902	-0.0666	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.05994	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.01998	-0.98568	-0.0666	0	-1	0
0.0333	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.01998	-0.98568	-0.02664	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.999	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.01998	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.03996	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.999	-0.07326	0	-1	0
0.0333	-0.98568	-0.11322	0	-1	0
0.04662	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.0999	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.01998	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.01998	-0.99234	-0.07992	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.05994	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.01998	-0.99234	-0.0666	0	-1	0
0.0333	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.01998	-0.999	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.999	-0.05994	0	-1	0
0.01998	-0.98568	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.07326	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.03996	0	-1	0
0.01998	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.0333	-0.98568	-0.0666	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.04662	-0.98568	-0.07992	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.01998	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.0333	-0.99234	-0.07992	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.0333	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.01998	-0.98568	-0.07326	0	-1	0
0.02664	-0.98568	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.0666	0	-1	0
0.0333	-0.99234	-0.05994	0	-1	0
0.01998	-0.99234	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.01998	-0.999	-0.07992	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-1.01232	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07326	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.0333	-0.99234	-0.0666	0	-1	0
0.02664	-0.99234	-0.07992	0	-1	0
0.01998	-0.97902	-0.07326	0	-1	0
0.02664	-0.98568	-0.0666	0	-1	0
0.0333	-0.99234	-0.07326	0	-1	0
0.0333	-0.98568	-0.0666	0	-1	0
0.02664	-0.98568	-0.07992	0	-1	0
