2 3.0
0.000	-0.404182
0.010	-0.404182
0.020	-1.433438
0.030	-1.396525
0.040	-1.064304
0.050	-1.082761
0.060	-0.732083
0.070	-0.732083
0.080	-1.064304
0.090	-1.064304
0.100	-0.732083
0.110	-1.064304
0.120	-0.732083
0.130	-0.732083
0.140	-1.082761
0.150	-1.082761
0.160	-0.732083
0.170	-0.713627
0.180	-0.732083
0.190	-1.064304
0.200	-0.732083
0.210	-1.064304
0.220	-0.713627
0.230	-1.064304
0.240	-1.064304
0.250	-1.064304
0.260	-1.082761
0.270	-0.713627
0.280	-0.732083
0.290	-1.064304
0.300	-0.732083
0.310	-0.732083
0.320	-0.732083
0.330	-1.064304
0.340	-1.045847
0.350	-1.064304
0.360	-1.064304
0.370	-0.732083
0.380	-1.064304
0.390	-1.064304
0.400	-1.082761
0.410	-1.082761
0.420	-1.064304
0.430	-0.732083
0.440	-0.713627
0.450	-1.064304
0.460	-0.713627
0.470	-1.045847
0.480	-1.064304
0.490	-0.732083
0.500	-1.064304
0.510	-0.732083
0.520	-0.732083
0.530	-1.064304
0.540	-0.713627
0.550	-0.732083
0.560	-0.713627
0.570	-1.064304
0.580	-0.732083
0.590	-0.732083
0.600	-1.045847
0.610	-1.064304
0.620	-0.750540
0.630	-0.732083
0.640	-0.732083
0.650	-1.082761
0.660	-1.082761
0.670	-1.082761
0.680	-1.082761
0.690	-0.732083
0.700	-0.732083
0.710	-1.064304
0.720	-1.064304
0.730	-1.064304
0.740	-1.064304
0.750	-0.732083
0.760	-1.064304
0.770	-1.064304
0.780	-0.713627
0.790	-1.064304
0.800	-1.064304
0.810	-1.045847
0.820	-1.064304
0.830	-0.732083
0.840	-0.732083
0.850	-1.045847
0.860	-0.713627
0.870	-0.732083
0.880	-0.732083
0.890	-0.732083
0.900	-1.064304
0.910	-0.732083
0.920	-1.064304
0.930	-1.064304
0.940	-1.064304
0.950	-0.713627
0.960	-0.732083
0.970	-0.732083
0.980	-0.732083
0.990	-1.064304
1.000	-0.713627
1.010	-1.082761
1.020	-1.064304
1.030	-1.064304
1.040	-0.732083
1.050	-0.713627
1.060	-0.399863
1.070	-0.049185
1.080	0.283036
1.090	0.633713
1.100	1.298154
1.110	1.298154
1.120	1.648832
1.130	1.648832
1.140	1.648832
1.150	1.648832
1.160	1.648832
1.170	0.965934
1.180	0.633713
1.190	0.301492
1.200	-0.049185
1.210	-0.399863
1.220	-0.732083
1.230	-1.396525
1.240	-1.747202
1.250	-2.079423
1.260	-2.079423
1.270	-2.411643
1.280	-2.411643
1.290	-2.762321
1.300	-2.762321
1.310	-2.743864
1.320	-3.094542
1.330	-2.762321
1.340	-2.743864
1.350	-2.411643
1.360	-1.747202
1.370	-1.396525
1.380	-0.732083
1.390	-0.399863
1.400	-0.049185
1.410	0.283036
1.420	0.615256
1.430	1.316611
1.440	1.630375
