2 7.5
0.000	-0.404182
0.010	-0.404182
0.020	-3.112998
0.030	-3.094542
0.040	-2.079423
0.050	-1.414981
0.060	-0.732083
0.070	-0.381406
0.080	-0.732083
0.090	-0.732083
0.100	-0.713627
0.110	-0.732083
0.120	-0.732083
0.130	-0.732083
0.140	-0.732083
0.150	-0.732083
0.160	-0.732083
0.170	-0.713627
0.180	-0.732083
0.190	-0.713627
0.200	-0.732083
0.210	-0.732083
0.220	-0.750540
0.230	-0.732083
0.240	-0.713627
0.250	-0.713627
0.260	-0.732083
0.270	-0.732083
0.280	-0.732083
0.290	-0.732083
0.300	-0.732083
0.310	-0.732083
0.320	-0.732083
0.330	-0.732083
0.340	-0.732083
0.350	-0.732083
0.360	-1.064304
0.370	-0.732083
0.380	-1.064304
0.390	-0.732083
0.400	-1.064304
0.410	-0.732083
0.420	-0.732083
0.430	-0.732083
0.440	-0.732083
0.450	-0.732083
0.460	-0.713627
0.470	-0.732083
0.480	-0.732083
0.490	-0.732083
0.500	-0.732083
0.510	-0.732083
0.520	-0.732083
0.530	-0.732083
0.540	-0.713627
0.550	-0.732083
0.560	-0.732083
0.570	-1.064304
0.580	-0.750540
0.590	-1.064304
0.600	-1.064304
0.610	-0.732083
0.620	-0.732083
0.630	-0.732083
0.640	-0.713627
0.650	-0.732083
0.660	-0.713627
0.670	-0.732083
0.680	-0.732083
0.690	-0.713627
0.700	-0.732083
0.710	-0.732083
0.720	-0.732083
0.730	-0.732083
0.740	-0.732083
0.750	-0.732083
0.760	-0.732083
0.770	-0.732083
0.780	-1.082761
0.790	-0.750540
0.800	-1.064304
0.810	-0.732083
0.820	-0.732083
0.830	-0.732083
0.840	-0.732083
0.850	-0.732083
0.860	-0.732083
0.870	-0.732083
0.880	-1.064304
0.890	-0.750540
0.900	-0.732083
0.910	-0.732083
0.920	-0.713627
0.930	-0.732083
0.940	-0.732083
0.950	-0.713627
0.960	-0.732083
0.970	-0.732083
0.980	-0.732083
0.990	-0.732083
1.000	-0.732083
1.010	-0.732083
1.020	-0.732083
1.030	-0.732083
1.040	-1.045847
1.050	-1.414981
1.060	-2.411643
1.070	-2.762321
1.080	-2.743864
1.090	-2.430100
1.100	-1.747202
1.110	-0.732083
1.120	-0.067642
1.130	0.615256
1.140	0.965934
1.150	0.965934
1.160	0.615256
1.170	-0.049185
1.180	-1.064304
1.190	-2.079423
1.200	-3.094542
1.210	-3.094542
1.220	-2.762321
1.230	-2.762321
1.240	-1.747202
1.250	-0.732083
1.260	0.283036
1.270	1.316611
1.280	1.316611
1.290	1.316611
1.300	-0.049185
1.310	-1.064304
1.320	-2.079423
1.330	-2.430100
1.340	-3.094542
1.350	-3.445219
1.360	-3.094542
1.370	-2.430100
1.380	-1.396525
1.390	-0.049185
1.400	0.633713
1.410	1.298154
1.420	0.947477
1.430	0.633713
1.440	-0.067642
