2 4.0
0.000	-0.404182
0.010	-0.404182
0.020	0.615256
0.030	0.615256
0.040	-0.067642
0.050	-0.399863
0.060	-0.381406
0.070	-0.399863
0.080	-0.732083
0.090	-0.732083
0.100	-0.732083
0.110	-0.732083
0.120	-0.732083
0.130	-0.732083
0.140	-0.732083
0.150	-0.732083
0.160	-0.732083
0.170	-0.732083
0.180	-0.713627
0.190	-0.713627
0.200	-0.732083
0.210	-0.399863
0.220	-0.732083
0.230	-0.732083
0.240	-0.381406
0.250	-0.713627
0.260	-0.732083
0.270	-0.732083
0.280	-0.713627
0.290	-0.732083
0.300	-0.732083
0.310	-0.713627
0.320	-0.732083
0.330	-0.732083
0.340	-0.732083
0.350	-0.713627
0.360	-0.732083
0.370	-0.381406
0.380	-0.732083
0.390	-0.732083
0.400	-0.713627
0.410	-0.732083
0.420	-0.713627
0.430	-0.713627
0.440	-0.732083
0.450	-0.713627
0.460	-0.381406
0.470	-0.732083
0.480	-0.713627
0.490	-0.732083
0.500	-0.750540
0.510	-0.713627
0.520	-0.399863
0.530	-0.732083
0.540	-0.732083
0.550	-0.713627
0.560	-0.399863
0.570	-0.713627
0.580	-0.732083
0.590	-0.732083
0.600	-0.732083
0.610	-0.732083
0.620	-0.732083
0.630	-0.381406
0.640	-0.732083
0.650	-0.713627
0.660	-0.732083
0.670	-0.732083
0.680	-0.399863
0.690	-0.732083
0.700	-0.732083
0.710	-0.732083
0.720	-0.381406
0.730	-0.732083
0.740	-0.732083
0.750	-0.399863
0.760	-0.713627
0.770	-0.750540
0.780	-0.732083
0.790	-0.732083
0.800	-0.732083
0.810	-0.732083
0.820	-0.713627
0.830	-0.732083
0.840	-0.732083
0.850	-0.732083
0.860	-0.732083
0.870	-0.732083
0.880	-0.713627
0.890	-0.381406
0.900	-0.713627
0.910	-0.732083
0.920	-1.082761
0.930	-0.713627
0.940	-0.732083
0.950	-0.732083
0.960	-0.381406
0.970	-0.732083
0.980	-0.381406
0.990	-0.713627
1.000	-0.732083
1.010	-0.732083
1.020	-0.732083
1.030	-0.713627
1.040	-0.732083
1.050	-0.381406
1.060	-0.049185
1.070	0.615256
1.080	0.965934
1.090	1.648832
1.100	1.981052
1.110	1.981052
1.120	1.981052
1.130	1.298154
1.140	0.615256
1.150	-0.049185
1.160	-0.732083
1.170	-1.064304
1.180	-1.728745
1.190	-2.079423
1.200	-2.411643
1.210	-3.094542
1.220	-3.094542
1.230	-3.426762
1.240	-3.076085
1.250	-3.426762
1.260	-2.743864
1.270	-2.411643
1.280	-1.747202
1.290	-1.064304
1.300	-0.381406
1.310	0.283036
1.320	0.633713
1.330	1.648832
1.340	1.648832
1.350	1.981052
1.360	1.648832
1.370	1.298154
1.380	0.965934
1.390	0.301492
1.400	-0.067642
1.410	-0.381406
1.420	-1.045847
1.430	-1.747202
1.440	-2.079423
