2 9.5
0.000	-0.404182
0.010	-0.404182
0.020	0.283036
0.030	0.283036
0.040	0.301492
0.050	0.283036
0.060	-0.381406
0.070	-0.381406
0.080	-0.362949
0.090	-0.732083
0.100	-0.713627
0.110	-0.713627
0.120	-0.713627
0.130	-0.732083
0.140	-0.713627
0.150	-0.713627
0.160	-0.713627
0.170	-0.713627
0.180	-0.732083
0.190	-0.713627
0.200	-0.713627
0.210	-0.713627
0.220	-0.732083
0.230	-0.732083
0.240	-0.713627
0.250	-0.695170
0.260	-0.713627
0.270	-0.713627
0.280	-0.713627
0.290	-0.713627
0.300	-0.713627
0.310	-0.732083
0.320	-1.045847
0.330	-0.713627
0.340	-0.713627
0.350	-0.713627
0.360	-0.713627
0.370	-0.713627
0.380	-0.732083
0.390	-0.713627
0.400	-0.732083
0.410	-0.713627
0.420	-0.713627
0.430	-0.713627
0.440	-0.713627
0.450	-0.732083
0.460	-0.732083
0.470	-0.713627
0.480	-0.713627
0.490	-0.713627
0.500	-0.713627
0.510	-0.732083
0.520	-0.732083
0.530	-0.732083
0.540	-0.732083
0.550	-0.732083
0.560	-0.732083
0.570	-0.713627
0.580	-0.713627
0.590	-0.732083
0.600	-0.732083
0.610	-0.732083
0.620	-0.713627
0.630	-0.732083
0.640	-0.732083
0.650	-0.732083
0.660	-0.713627
0.670	-0.732083
0.680	-0.732083
0.690	-0.713627
0.700	-0.713627
0.710	-0.713627
0.720	-0.732083
0.730	-0.732083
0.740	-0.732083
0.750	-0.713627
0.760	-0.732083
0.770	-0.713627
0.780	-0.732083
0.790	-0.713627
0.800	-0.713627
0.810	-0.713627
0.820	-0.732083
0.830	-0.713627
0.840	-0.713627
0.850	-0.732083
0.860	-0.713627
0.870	-0.732083
0.880	-0.713627
0.890	-0.732083
0.900	-0.732083
0.910	-0.732083
0.920	-0.732083
0.930	-0.713627
0.940	-0.732083
0.950	-0.713627
0.960	-0.713627
0.970	-0.713627
0.980	-0.713627
0.990	-0.732083
1.000	-0.713627
1.010	-0.713627
1.020	-0.713627
1.030	-0.713627
1.040	-1.064304
1.050	-1.396525
1.060	-1.747202
1.070	-2.411643
1.080	-2.393187
1.090	-2.079423
1.100	-1.396525
1.110	-0.381406
1.120	0.301492
1.130	0.965934
1.140	0.984390
1.150	0.283036
1.160	-0.732083
1.170	-2.060966
1.180	-2.411643
1.190	-2.060966
1.200	-2.079423
1.210	-1.396525
1.220	-0.381406
1.230	0.633713
1.240	0.984390
1.250	0.301492
1.260	-0.030728
1.270	-1.396525
1.280	-2.743864
1.290	-2.762321
1.300	-2.743864
1.310	-2.079423
1.320	-1.064304
1.330	0.301492
1.340	0.965934
1.350	0.633713
1.360	0.283036
1.370	-1.045847
1.380	-2.411643
1.390	-2.743864
1.400	-2.743864
1.410	-2.411643
1.420	-1.728745
1.430	-0.049185
1.440	0.283036
