2 2.5
0.000	-0.404182
0.010	-0.404182
0.020	-2.393187
0.030	-2.411643
0.040	-1.396525
0.050	-0.713627
0.060	-0.381406
0.070	-0.381406
0.080	-0.381406
0.090	-0.381406
0.100	-0.362949
0.110	-0.399863
0.120	-0.381406
0.130	-0.381406
0.140	-0.381406
0.150	-0.381406
0.160	-0.381406
0.170	-0.381406
0.180	-0.399863
0.190	-0.713627
0.200	-0.381406
0.210	-0.381406
0.220	-0.381406
0.230	-0.381406
0.240	-0.381406
0.250	-0.381406
0.260	-0.381406
0.270	-0.381406
0.280	-0.713627
0.290	-0.381406
0.300	-0.381406
0.310	-0.381406
0.320	-0.381406
0.330	-0.381406
0.340	-0.399863
0.350	-0.381406
0.360	-0.399863
0.370	-0.713627
0.380	-0.381406
0.390	-0.381406
0.400	-0.381406
0.410	-0.381406
0.420	-0.381406
0.430	-0.381406
0.440	-0.381406
0.450	-0.381406
0.460	-0.399863
0.470	-0.362949
0.480	-0.381406
0.490	-0.381406
0.500	-0.381406
0.510	-0.381406
0.520	-0.713627
0.530	-0.381406
0.540	-0.732083
0.550	-0.381406
0.560	-0.399863
0.570	-0.381406
0.580	-0.381406
0.590	-0.381406
0.600	-0.381406
0.610	-0.381406
0.620	-0.381406
0.630	-0.713627
0.640	-0.381406
0.650	-0.381406
0.660	-0.381406
0.670	-0.381406
0.680	-0.732083
0.690	-0.381406
0.700	-0.732083
0.710	-0.399863
0.720	-0.381406
0.730	-0.381406
0.740	-0.381406
0.750	-0.362949
0.760	-0.381406
0.770	-0.695170
0.780	-0.381406
0.790	-0.381406
0.800	-0.381406
0.810	-0.399863
0.820	-0.713627
0.830	-0.381406
0.840	-0.381406
0.850	-0.381406
0.860	-0.381406
0.870	-0.381406
0.880	-0.381406
0.890	-0.381406
0.900	-0.399863
0.910	-0.713627
0.920	-0.381406
0.930	-0.381406
0.940	-0.399863
0.950	-0.399863
0.960	-0.381406
0.970	-0.399863
0.980	-0.381406
0.990	-0.381406
1.000	-0.732083
1.010	-0.381406
1.020	-0.381406
1.030	-0.381406
1.040	-0.362949
1.050	-1.064304
1.060	-0.732083
1.070	-1.396525
1.080	-1.728745
1.090	-2.060966
1.100	-2.393187
1.110	-2.411643
1.120	-2.393187
1.130	-2.411643
1.140	-2.430100
1.150	-2.743864
1.160	-2.411643
1.170	-2.762321
1.180	-2.411643
1.190	-2.743864
1.200	-2.393187
1.210	-2.411643
1.220	-2.060966
1.230	-1.396525
1.240	-1.064304
1.250	-0.362949
1.260	-0.381406
1.270	-0.030728
1.280	0.301492
1.290	0.633713
1.300	0.965934
1.310	0.965934
1.320	1.316611
1.330	0.965934
1.340	1.316611
1.350	1.298154
1.360	1.316611
1.370	1.316611
1.380	1.298154
1.390	1.316611
1.400	0.965934
1.410	0.301492
1.420	-0.049185
1.430	-0.362949
1.440	-0.713627
