2 7.0
0.000	-0.404182
0.010	-0.404182
0.020	0.283036
0.030	-0.049185
0.040	-0.399863
0.050	-0.381406
0.060	-0.732083
0.070	-0.732083
0.080	-0.732083
0.090	-0.732083
0.100	-0.381406
0.110	-0.381406
0.120	-0.381406
0.130	-0.732083
0.140	-0.713627
0.150	-0.732083
0.160	-0.381406
0.170	-0.732083
0.180	-0.713627
0.190	-0.381406
0.200	-0.381406
0.210	-0.399863
0.220	-0.381406
0.230	-0.732083
0.240	-0.732083
0.250	-0.381406
0.260	-0.399863
0.270	-0.732083
0.280	-0.381406
0.290	-0.399863
0.300	-0.399863
0.310	-0.399863
0.320	-0.732083
0.330	-0.381406
0.340	-0.732083
0.350	-0.399863
0.360	-0.732083
0.370	-0.732083
0.380	-0.381406
0.390	-0.713627
0.400	-0.732083
0.410	-0.732083
0.420	-0.399863
0.430	-0.732083
0.440	-0.732083
0.450	-0.732083
0.460	-0.713627
0.470	-0.713627
0.480	-0.732083
0.490	-0.381406
0.500	-0.381406
0.510	-0.732083
0.520	-0.732083
0.530	-0.381406
0.540	-0.399863
0.550	-0.732083
0.560	-0.381406
0.570	-0.732083
0.580	-0.381406
0.590	-0.732083
0.600	-0.732083
0.610	-0.713627
0.620	-0.732083
0.630	-0.399863
0.640	-0.732083
0.650	-0.399863
0.660	-0.732083
0.670	-0.399863
0.680	-0.399863
0.690	-0.732083
0.700	-0.381406
0.710	-0.732083
0.720	-0.732083
0.730	-0.732083
0.740	-0.399863
0.750	-0.732083
0.760	-0.732083
0.770	-0.399863
0.780	-0.732083
0.790	-0.732083
0.800	-0.732083
0.810	-0.399863
0.820	-0.713627
0.830	-0.732083
0.840	-0.732083
0.850	-0.732083
0.860	-0.732083
0.870	-0.381406
0.880	-0.732083
0.890	-0.399863
0.900	-0.713627
0.910	-0.381406
0.920	-0.732083
0.930	-0.399863
0.940	-0.732083
0.950	-0.732083
0.960	-0.732083
0.970	-0.732083
0.980	-0.399863
0.990	-0.399863
1.000	-0.732083
1.010	-0.399863
1.020	-0.750540
1.030	-0.399863
1.040	-0.399863
1.050	-0.067642
1.060	0.264579
1.070	0.965934
1.080	1.316611
1.090	0.947477
1.100	0.615256
1.110	-0.381406
1.120	-1.064304
1.130	-2.430100
1.140	-2.762321
1.150	-3.094542
1.160	-3.112998
1.170	-2.411643
1.180	-1.747202
1.190	-1.064304
1.200	-0.049185
1.210	0.264579
1.220	1.298154
1.230	1.298154
1.240	0.965934
1.250	-0.049185
1.260	-1.064304
1.270	-2.079423
1.280	-2.743864
1.290	-3.112998
1.300	-3.445219
1.310	-3.094542
1.320	-2.411643
1.330	-1.414981
1.340	-0.399863
1.350	0.615256
1.360	1.298154
1.370	1.298154
1.380	1.279698
1.390	0.283036
1.400	-0.732083
1.410	-1.747202
1.420	-2.762321
1.430	-3.445219
1.440	-3.777440
